Build Type,Date,Time,Application,Environment,Release,Publish Type,App Job Name,App Job Build Number,Spinner Job Name,Spinner Job Build Number,App Job Duration,Spinner Job Duration,Total Execution,Total Time (In mins.secs)
Auto,10/4/2016,10:42:15,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,980,PLM-WINDPLM-DB,833,5 mins 39 secs,0 mins 52 secs,6 mins 31 secs,6.31
Manual,10/4/2016,11:02:22,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,98,PLM-NuclearPLM-DB,86,14 mins 31 secs,0 mins 34 secs,15 mins 6 secs,15.6
Auto,10/4/2016,11:57:43,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,981,PLM-WINDPLM-DB,834,6 mins 31 secs,0 mins 39 secs,7 mins 10 secs,7.1
Auto,10/4/2016,13:47:53,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,982,PLM-WINDPLM-DB,835,5 mins 7 secs,0 mins 32 secs,5 mins 39 secs,5.39
Auto,10/4/2016,23:42:46,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,983,PLM-WINDPLM-DB,836,6 mins 3 secs,0 mins 38 secs,6 mins 42 secs,6.42
Auto,10/5/2016,2:11:33,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,984,PLM-WINDPLM-DB,837,5 mins 31 secs,0 mins 45 secs,6 mins 16 secs,6.16
Auto,10/5/2016,2:47:03,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,985,PLM-WINDPLM-DB,838,9 mins 16 secs,0 mins 48 secs,10 mins 4 secs,10.4
Auto,10/5/2016,3:43:48,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,986,PLM-WINDPLM-DB,839,8 mins 0 secs,0 mins 50 secs,8 mins 51 secs,8.51
Auto,10/5/2016,4:44:20,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,987,PLM-WINDPLM-DB,840,8 mins 43 secs,0 mins 38 secs,9 mins 22 secs,9.22
Auto,10/5/2016,5:04:57,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,988,PLM-WINDPLM-DB,841,7 mins 41 secs,0 mins 50 secs,8 mins 32 secs,8.32
Auto,10/5/2016,6:44:23,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,989,PLM-WINDPLM-DB,842,8 mins 23 secs,0 mins 59 secs,9 mins 22 secs,9.22
Manual,10/5/2016,7:12:26,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,410,PLM-ENERGYPLM-DB,322,3 mins 59 secs,1 mins 2 secs,5 mins 1 secs,5.1
Auto,10/5/2016,7:22:35,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,990,PLM-WINDPLM-DB,843,8 mins 23 secs,0 mins 48 secs,9 mins 11 secs,9.11
Auto,10/5/2016,7:24:51,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,991,,,3 mins 21 secs,,3 mins 21 secs,3.21
Manual,10/5/2016,8:06:00,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,411,PLM-ENERGYPLM-DB,323,4 mins 55 secs,0 mins 54 secs,5 mins 50 secs,5.5
Auto,10/5/2016,8:51:16,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,993,PLM-WINDPLM-DB,845,7 mins 17 secs,0 mins 47 secs,8 mins 4 secs,8.4
Auto,10/5/2016,10:44:01,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,994,PLM-WINDPLM-DB,846,7 mins 16 secs,0 mins 44 secs,8 mins 0 secs,8
Manual,10/5/2016,12:00:20,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,99,PLM-NuclearPLM-DB,87,22 mins 56 secs,0 mins 42 secs,23 mins 38 secs,23.38
Auto,10/5/2016,12:10:08,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,995,PLM-WINDPLM-DB,847,8 mins 44 secs,0 mins 44 secs,9 mins 29 secs,9.29
Auto,10/5/2016,12:45:55,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,996,PLM-WINDPLM-DB,848,7 mins 21 secs,0 mins 42 secs,8 mins 4 secs,8.4
Manual,10/5/2016,13:47:53,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,412,PLM-ENERGYPLM-DB,324,4 mins 49 secs,0 mins 49 secs,5 mins 39 secs,5.39
Manual,10/5/2016,14:53:37,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,108,PLM-POWERPLM-DB,88,0 mins 0 secs,0 mins 33 secs,0 mins 33 secs,0.33
Auto,10/5/2016,15:46:22,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,997,PLM-WINDPLM-DB,849,7 mins 35 secs,0 mins 48 secs,8 mins 24 secs,8.24
Auto,10/5/2016,23:44:51,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,998,PLM-WINDPLM-DB,850,7 mins 15 secs,0 mins 37 secs,7 mins 52 secs,7.52
Auto,10/6/2016,5:26:53,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,999,PLM-WINDPLM-DB,851,2 mins 40 secs,0 mins 43 secs,3 mins 23 secs,3.23
Auto,10/6/2016,5:44:06,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,1001,PLM-WINDPLM-DB,853,7 mins 12 secs,0 mins 39 secs,7 mins 51 secs,7.51
Auto,10/6/2016,6:13:22,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1002,PLM-WINDPLM-DB,854,6 mins 51 secs,0 mins 48 secs,7 mins 39 secs,7.39
Auto,10/6/2016,6:43:15,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1003,PLM-WINDPLM-DB,855,8 mins 17 secs,0 mins 58 secs,9 mins 16 secs,9.16
Manual,10/6/2016,7:36:39,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,413,PLM-ENERGYPLM-DB,325,3 mins 42 secs,0 mins 52 secs,4 mins 34 secs,4.34
Auto,10/6/2016,8:43:37,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1004,PLM-WINDPLM-DB,856,8 mins 24 secs,0 mins 44 secs,9 mins 8 secs,9.8
Auto,10/6/2016,8:50:55,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,1005,PLM-WINDPLM-DB,857,7 mins 9 secs,0 mins 48 secs,7 mins 57 secs,7.57
Auto,10/6/2016,9:40:47,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,1006,PLM-WINDPLM-DB,858,8 mins 27 secs,0 mins 53 secs,9 mins 20 secs,9.2
Manual,10/6/2016,9:46:32,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,414,PLM-ENERGYPLM-DB,326,5 mins 45 secs,0 mins 58 secs,6 mins 44 secs,6.44
Auto,10/6/2016,9:49:05,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1007,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/6/2016,10:43:54,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1008,PLM-WINDPLM-DB,859,7 mins 16 secs,0 mins 48 secs,8 mins 5 secs,8.5
Manual,10/6/2016,11:16:09,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,100,PLM-NuclearPLM-DB,88,21 mins 56 secs,0 mins 45 secs,22 mins 41 secs,22.41
Auto,10/6/2016,11:43:08,WINDPLM,NEWDEV2,wind_dev_4_9_mbs_poc,db,PLM-WINDPLM-APP,1009,PLM-WINDPLM-DB,860,5 mins 37 secs,0 mins 58 secs,6 mins 36 secs,6.36
Auto,10/6/2016,13:07:53,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1010,PLM-WINDPLM-DB,861,5 mins 30 secs,0 mins 35 secs,6 mins 5 secs,6.5
Manual,10/6/2016,13:56:05,PGSLM,QA2,Release_1_2,db,PLM-PGSLM-APP,54,PLM-PGSLM-DB,35,5 mins 57 secs,0 mins 26 secs,6 mins 23 secs,6.23
Manual,10/6/2016,14:06:36,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,109,PLM-POWERPLM-DB,89,12 mins 24 secs,0 mins 31 secs,12 mins 56 secs,12.56
Auto,10/6/2016,23:42:55,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1011,PLM-WINDPLM-DB,862,5 mins 52 secs,0 mins 48 secs,6 mins 41 secs,6.41
Auto,10/7/2016,1:11:00,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1012,PLM-WINDPLM-DB,863,5 mins 27 secs,0 mins 40 secs,6 mins 7 secs,6.7
Auto,10/7/2016,1:42:27,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1013,,,2 mins 14 secs,,2 mins 14 secs,2.14
Manual,10/7/2016,2:24:06,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,415,PLM-ENERGYPLM-DB,327,3 mins 20 secs,0 mins 47 secs,4 mins 8 secs,4.8
Auto,10/7/2016,2:43:05,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1014,PLM-WINDPLM-DB,864,6 mins 36 secs,0 mins 41 secs,7 mins 18 secs,7.18
Auto,10/7/2016,3:46:40,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1015,PLM-WINDPLM-DB,865,5 mins 44 secs,0 mins 50 secs,6 mins 35 secs,6.35
Auto,10/7/2016,6:22:40,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1016,PLM-WINDPLM-DB,866,1 mins 32 secs,0 mins 46 secs,2 mins 18 secs,2.18
Manual,10/7/2016,6:29:49,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,110,PLM-POWERPLM-DB,90,13 mins 12 secs,0 mins 27 secs,13 mins 39 secs,13.39
Auto,10/7/2016,6:41:00,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1017,PLM-WINDPLM-DB,867,6 mins 28 secs,0 mins 43 secs,7 mins 11 secs,7.11
Auto,10/7/2016,7:01:37,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1018,,,6 mins 28 secs,,6 mins 28 secs,6.28
Auto,10/7/2016,8:39:12,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1019,PLM-WINDPLM-DB,868,5 mins 23 secs,0 mins 40 secs,6 mins 3 secs,6.3
Auto,10/7/2016,9:54:24,AEROPLM,DEV,Dev_3_12_0,db,PLM-AEROPLM-APP,211,PLM-AEROPLM-DB,216,5 mins 15 secs,0 mins 37 secs,5 mins 52 secs,5.52
Manual,10/7/2016,10:04:39,ENERGYPLM,QA1,Release_6_1_22,db,PLM-ENERGYPLM-APP,416,PLM-ENERGYPLM-DB,328,7 mins 59 secs,0 mins 44 secs,8 mins 43 secs,8.43
Manual,10/7/2016,10:17:08,ENERGYPLM,QA1,Release_6_1_23,db,PLM-ENERGYPLM-APP,417,PLM-ENERGYPLM-DB,329,7 mins 2 secs,0 mins 26 secs,7 mins 29 secs,7.29
Auto,10/7/2016,10:31:09,AEROPLM,QA,Release_3_12_0,db,PLM-AEROPLM-APP,212,PLM-AEROPLM-DB,217,6 mins 6 secs,0 mins 44 secs,6 mins 50 secs,6.5
Manual,10/7/2016,10:34:16,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,418,PLM-ENERGYPLM-DB,330,8 mins 35 secs,0 mins 52 secs,9 mins 27 secs,9.27
Auto,10/7/2016,10:41:57,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1021,PLM-WINDPLM-DB,870,6 mins 28 secs,0 mins 40 secs,7 mins 8 secs,7.8
Manual,10/7/2016,11:06:01,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,111,PLM-POWERPLM-DB,91,0 mins 0 secs,0 mins 29 secs,0 mins 29 secs,0.29
Auto,10/7/2016,11:16:35,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1022,PLM-WINDPLM-DB,871,5 mins 42 secs,0 mins 51 secs,6 mins 34 secs,6.34
Manual,10/7/2016,12:35:09,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,101,PLM-NuclearPLM-DB,89,15 mins 21 secs,0 mins 42 secs,16 mins 3 secs,16.3
Manual,10/7/2016,13:11:15,NuclearPLM,QA,Release_4_0,db,PLM-NuclearPLM-APP,103,PLM-NuclearPLM-DB,90,10 mins 52 secs,0 mins 30 secs,11 mins 22 secs,11.22
Auto,10/7/2016,23:42:48,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1023,PLM-WINDPLM-DB,872,5 mins 49 secs,0 mins 49 secs,6 mins 38 secs,6.38
Auto,10/8/2016,2:43:05,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1024,PLM-WINDPLM-DB,873,6 mins 26 secs,0 mins 39 secs,7 mins 6 secs,7.6
Auto,10/8/2016,3:46:51,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1025,PLM-WINDPLM-DB,874,5 mins 58 secs,0 mins 55 secs,6 mins 54 secs,6.54
Auto,10/8/2016,3:49:16,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1026,PLM-WINDPLM-DB,875,2 mins 32 secs,0 mins 49 secs,3 mins 22 secs,3.22
Auto,10/8/2016,3:53:47,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1027,,,3 mins 22 secs,,3 mins 22 secs,3.22
Auto,10/8/2016,6:44:04,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1028,PLM-WINDPLM-DB,876,7 mins 54 secs,0 mins 54 secs,8 mins 49 secs,8.49
Auto,10/8/2016,8:24:52,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1029,PLM-WINDPLM-DB,877,7 mins 50 secs,0 mins 49 secs,8 mins 39 secs,8.39
Auto,10/8/2016,8:43:40,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1030,PLM-WINDPLM-DB,878,8 mins 29 secs,0 mins 41 secs,9 mins 10 secs,9.1
Manual,10/10/2016,6:29:05,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,420,PLM-ENERGYPLM-DB,332,3 mins 44 secs,0 mins 52 secs,4 mins 36 secs,4.36
Auto,10/10/2016,6:44:08,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1038,PLM-WINDPLM-DB,885,8 mins 21 secs,0 mins 54 secs,9 mins 16 secs,9.16
Auto,10/10/2016,7:00:36,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,1039,PLM-WINDPLM-DB,886,8 mins 31 secs,0 mins 45 secs,9 mins 17 secs,9.17
Manual,10/10/2016,7:38:50,ENERGYPLM,DEV1,Release_6_1_20,db,PLM-ENERGYPLM-APP,,PLM-ENERGYPLM-DB,333,0 mins 0 secs,0 mins 56 secs,0 mins 56 secs,0.56
Manual,10/10/2016,7:53:12,ENERGYPLM,DEV1,Release_6_1_21,db,PLM-ENERGYPLM-APP,,PLM-ENERGYPLM-DB,334,0 mins 0 secs,0 mins 35 secs,0 mins 35 secs,0.35
Manual,10/10/2016,8:05:12,ENERGYPLM,DEV1,Release_6_1_22,db,PLM-ENERGYPLM-APP,,PLM-ENERGYPLM-DB,335,0 mins 0 secs,0 mins 30 secs,0 mins 30 secs,0.3
Manual,10/10/2016,8:21:42,ENERGYPLM,DEV1,Release_6_1_23,db,PLM-ENERGYPLM-APP,,PLM-ENERGYPLM-DB,336,0 mins 0 secs,0 mins 22 secs,0 mins 22 secs,0.22
Auto,10/10/2016,8:43:58,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1040,PLM-WINDPLM-DB,887,9 mins 23 secs,0 mins 38 secs,10 mins 2 secs,10.2
Manual,10/10/2016,9:11:07,ENERGYPLM,DEV1,PGPLM_3DPDF_Test,all,PLM-ENERGYPLM-APP,422,PLM-ENERGYPLM-DB,337,3 mins 11 secs,0 mins 34 secs,3 mins 45 secs,3.45
Auto,10/10/2016,10:41:36,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1041,PLM-WINDPLM-DB,888,5 mins 38 secs,0 mins 50 secs,6 mins 28 secs,6.28
Manual,10/10/2016,11:22:48,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,104,PLM-NuclearPLM-DB,91,14 mins 29 secs,0 mins 36 secs,15 mins 6 secs,15.6
Manual,10/10/2016,12:40:35,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,112,PLM-POWERPLM-DB,92,0 mins 0 secs,0 mins 31 secs,0 mins 31 secs,0.31
Manual,10/10/2016,12:43:30,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,423,PLM-ENERGYPLM-DB,338,9 mins 45 secs,0 mins 49 secs,10 mins 35 secs,10.35
Manual,10/10/2016,13:51:01,WINDPLM,DEV4,wind_dev_4_7,all,PLM-WINDPLM-APP,1042,PLM-WINDPLM-DB,889,6 mins 28 secs,0 mins 40 secs,7 mins 8 secs,7.8
Auto,10/11/2016,2:42:11,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1043,PLM-WINDPLM-DB,890,5 mins 27 secs,0 mins 47 secs,6 mins 15 secs,6.15
Manual,10/11/2016,7:17:53,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,113,PLM-POWERPLM-DB,93,15 mins 50 secs,0 mins 31 secs,16 mins 21 secs,16.21
Manual,10/11/2016,10:25:56,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,105,PLM-NuclearPLM-DB,93,13 mins 22 secs,0 mins 34 secs,13 mins 56 secs,13.56
Auto,10/11/2016,12:43:57,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1044,PLM-WINDPLM-DB,891,6 mins 52 secs,0 mins 35 secs,7 mins 27 secs,7.27
Auto,10/12/2016,2:41:48,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1045,PLM-WINDPLM-DB,892,5 mins 54 secs,0 mins 52 secs,6 mins 46 secs,6.46
Auto,10/12/2016,2:46:49,WINDPLM,DEV,wind_dev_4_5,app,PLM-WINDPLM-APP,1046,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/12/2016,2:58:22,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1048,,,6 mins 3 secs,,6 mins 3 secs,6.3
Auto,10/12/2016,3:40:09,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1049,PLM-WINDPLM-DB,894,5 mins 26 secs,0 mins 45 secs,6 mins 12 secs,6.12
Manual,10/12/2016,6:48:16,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,106,PLM-NuclearPLM-DB,94,0 mins 0 secs,0 mins 55 secs,0 mins 55 secs,0.55
Auto,10/12/2016,7:03:43,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1051,PLM-WINDPLM-DB,896,5 mins 59 secs,0 mins 53 secs,6 mins 53 secs,6.53
Auto,10/12/2016,7:09:17,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1052,PLM-WINDPLM-DB,897,5 mins 47 secs,0 mins 46 secs,6 mins 34 secs,6.34
Auto,10/12/2016,7:10:33,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1053,,,2 mins 17 secs,,2 mins 17 secs,2.17
Auto,10/12/2016,7:16:36,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1054,,,6 mins 1 secs,,6 mins 1 secs,6.1
Auto,10/12/2016,7:35:33,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1055,,,6 mins 1 secs,,6 mins 1 secs,6.1
Auto,10/12/2016,8:39:41,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1056,PLM-WINDPLM-DB,898,5 mins 59 secs,0 mins 37 secs,6 mins 36 secs,6.36
Auto,10/12/2016,10:34:07,WINDPLM,NEWDEV2,wind_dev_4_9_mbs_poc,all,PLM-WINDPLM-APP,1057,PLM-WINDPLM-DB,899,7 mins 14 secs,0 mins 47 secs,8 mins 1 secs,8.1
Manual,10/12/2016,10:40:54,WINDPLM,DEV4,wind_dev_4_7,all,PLM-WINDPLM-APP,1058,PLM-WINDPLM-DB,900,6 mins 16 secs,0 mins 38 secs,6 mins 54 secs,6.54
Auto,10/12/2016,10:47:11,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1059,PLM-WINDPLM-DB,901,6 mins 8 secs,0 mins 38 secs,6 mins 47 secs,6.47
Auto,10/12/2016,11:32:50,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1060,PLM-WINDPLM-DB,902,5 mins 26 secs,0 mins 37 secs,6 mins 3 secs,6.3
Manual,10/12/2016,11:47:24,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,107,PLM-NuclearPLM-DB,95,14 mins 34 secs,0 mins 31 secs,15 mins 5 secs,15.5
Auto,10/12/2016,12:44:30,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1061,PLM-WINDPLM-DB,903,6 mins 46 secs,0 mins 42 secs,7 mins 28 secs,7.28
Manual,10/12/2016,15:12:07,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,114,PLM-POWERPLM-DB,94,11 mins 59 secs,0 mins 32 secs,12 mins 31 secs,12.31
Auto,10/12/2016,23:42:46,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1062,PLM-WINDPLM-DB,904,5 mins 45 secs,0 mins 50 secs,6 mins 35 secs,6.35
Auto,10/13/2016,1:21:17,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1063,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/13/2016,1:24:12,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1064,PLM-WINDPLM-DB,905,1 mins 25 secs,0 mins 44 secs,2 mins 9 secs,2.9
Auto,10/13/2016,1:32:48,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1065,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/13/2016,2:07:48,WINDPLM,DEV4,wind_dev_4_7,all,PLM-WINDPLM-APP,1066,PLM-WINDPLM-DB,906,6 mins 57 secs,0 mins 39 secs,7 mins 37 secs,7.37
Auto,10/13/2016,2:42:49,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1067,PLM-WINDPLM-DB,907,6 mins 23 secs,0 mins 41 secs,7 mins 5 secs,7.5
Auto,10/13/2016,4:41:08,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1068,PLM-WINDPLM-DB,908,6 mins 29 secs,0 mins 49 secs,7 mins 19 secs,7.19
Auto,10/13/2016,6:21:38,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1069,PLM-WINDPLM-DB,909,5 mins 25 secs,0 mins 43 secs,6 mins 9 secs,6.9
Auto,10/13/2016,6:31:44,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1070,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/13/2016,6:43:16,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1071,PLM-WINDPLM-DB,910,8 mins 52 secs,1 mins 1 secs,9 mins 53 secs,9.53
Manual,10/13/2016,6:48:24,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,108,PLM-NuclearPLM-DB,96,16 mins 30 secs,0 mins 52 secs,17 mins 23 secs,17.23
Auto,10/13/2016,8:40:08,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1072,PLM-WINDPLM-DB,911,6 mins 38 secs,0 mins 36 secs,7 mins 15 secs,7.15
Auto,10/13/2016,9:16:16,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1073,PLM-WINDPLM-DB,912,5 mins 26 secs,0 mins 54 secs,6 mins 21 secs,6.21
Auto,10/13/2016,10:22:39,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1074,PLM-WINDPLM-DB,913,5 mins 19 secs,0 mins 37 secs,5 mins 57 secs,5.57
Auto,10/13/2016,10:28:30,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1075,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/13/2016,10:40:46,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1076,PLM-WINDPLM-DB,914,5 mins 15 secs,0 mins 43 secs,5 mins 58 secs,5.58
Auto,10/13/2016,11:41:41,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1077,PLM-WINDPLM-DB,915,5 mins 28 secs,0 mins 48 secs,6 mins 16 secs,6.16
Manual,10/13/2016,12:22:00,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,425,PLM-ENERGYPLM-DB,340,3 mins 29 secs,0 mins 46 secs,4 mins 16 secs,4.16
Manual,10/13/2016,12:36:29,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,426,PLM-ENERGYPLM-DB,341,2 mins 19 secs,0 mins 43 secs,3 mins 2 secs,3.2
Auto,10/13/2016,12:48:03,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1078,PLM-WINDPLM-DB,916,5 mins 32 secs,0 mins 42 secs,6 mins 14 secs,6.14
Auto,10/13/2016,23:43:39,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1079,PLM-WINDPLM-DB,917,6 mins 58 secs,0 mins 37 secs,7 mins 35 secs,7.35
Auto,10/14/2016,1:46:59,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1080,PLM-WINDPLM-DB,918,5 mins 26 secs,1 mins 20 secs,6 mins 47 secs,6.47
Manual,10/14/2016,2:01:30,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,427,PLM-ENERGYPLM-DB,342,2 mins 29 secs,0 mins 48 secs,3 mins 17 secs,3.17
Auto,10/14/2016,2:12:47,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1081,PLM-WINDPLM-DB,919,1 mins 39 secs,1 mins 6 secs,2 mins 45 secs,2.45
Auto,10/14/2016,2:43:14,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1082,PLM-WINDPLM-DB,920,6 mins 30 secs,0 mins 51 secs,7 mins 21 secs,7.21
Auto,10/14/2016,2:49:14,WINDPLM,QA3,Release_4_6,all,PLM-WINDPLM-APP,1083,PLM-WINDPLM-DB,921,6 mins 46 secs,0 mins 38 secs,7 mins 24 secs,7.24
Manual,10/14/2016,3:06:45,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,116,PLM-POWERPLM-DB,96,11 mins 31 secs,0 mins 42 secs,12 mins 13 secs,12.13
Auto,10/14/2016,3:41:37,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1084,PLM-WINDPLM-DB,922,7 mins 15 secs,0 mins 39 secs,7 mins 55 secs,7.55
Auto,10/14/2016,3:47:14,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1085,PLM-WINDPLM-DB,923,5 mins 15 secs,0 mins 39 secs,5 mins 55 secs,5.55
